cui,company_name,product,direction,account_id,account_description,tax_code,ads,evidence_count
9900020,SYNTH COMPANY 020 SRL,synth fuel 00047,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305047,0.9412,17
9900020,SYNTH COMPANY 020 SRL,synth maintenance 01171,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",300171,1.0000,5
9900020,SYNTH COMPANY 020 SRL,synth packaging 00196,PURCHASE,401,FURNIZORI,311196,1.0000,6
9900020,SYNTH COMPANY 020 SRL,synth utility 00852,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,321852,1.0000,27
9900020,SYNTH COMPANY 020 SRL,synth maintenance 00810,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,311810,1.0000,19
9900020,SYNTH COMPANY 020 SRL,synth office 00977,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,300977,1.0000,13
9900020,SYNTH COMPANY 020 SRL,synth retail 00874,SALE,411,CLIENTI,309874,1.0000,2
9900020,SYNTH COMPANY 020 SRL,synth packaging 00973,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,300973,1.0000,11
9900020,SYNTH COMPANY 020 SRL,synth transport 00598,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311598,1.0000,10
9900020,SYNTH COMPANY 020 SRL,synth packaging 00517,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309517,1.0000,7
9900020,SYNTH COMPANY 020 SRL,synth packaging 00948,PURCHASE,371,MARFURI,300948,0.9231,13
9900020,SYNTH COMPANY 020 SRL,synth packaging 00886,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311886,1.0000,1
9900020,SYNTH COMPANY 020 SRL,synth office 00535,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319535,1.0000,12
9900020,SYNTH COMPANY 020 SRL,synth fuel 00591,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,319591,1.0000,4
9900020,SYNTH COMPANY 020 SRL,synth service 00389,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,300389,1.0000,3
9900020,SYNTH COMPANY 020 SRL,synth packaging 00855,PURCHASE,601,CHELT. CU MATERIILE PRIME,311855,1.0000,4
9900020,SYNTH COMPANY 020 SRL,synth raw material 00183,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300183,1.0000,6
9900020,SYNTH COMPANY 020 SRL,synth retail 01030,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309030,1.0000,6
9900020,SYNTH COMPANY 020 SRL,synth fuel 00118,PURCHASE,401,FURNIZORI,305118,1.0000,3
9900020,SYNTH COMPANY 020 SRL,synth retail 00642,PURCHASE,4426,TVA DEDUCTIBILA,300642,1.0000,2
9900020,SYNTH COMPANY 020 SRL,synth service 00452,PURCHASE,601,CHELT. CU MATERIILE PRIME,311452,1.0000,7
9900020,SYNTH COMPANY 020 SRL,synth office 00317,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311317,1.0000,1
9900020,SYNTH COMPANY 020 SRL,synth packaging 00384,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,300384,1.0000,1
9900021,SYNTH COMPANY 021 SRL,synth retail 00493,PURCHASE,371,MARFURI,311493,1.0000,6
9900021,SYNTH COMPANY 021 SRL,synth raw material 00157,SALE,411,CLIENTI,321157,1.0000,8
9900021,SYNTH COMPANY 021 SRL,synth fuel 01127,SALE,704,VEN. DIN SERVICII PRESTATE,305127,1.0000,2
9900021,SYNTH COMPANY 021 SRL,synth misc 00891,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319891,1.0000,1
9900021,SYNTH COMPANY 021 SRL,synth retail 00490,SALE,704,VEN. DIN SERVICII PRESTATE,319490,1.0000,1
9900021,SYNTH COMPANY 021 SRL,synth misc 00393,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305393,1.0000,1
9900021,SYNTH COMPANY 021 SRL,synth raw material 00607,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",321607,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth maintenance 01200,SALE,411,CLIENTI,300200,1.0000,2
9900022,SYNTH COMPANY 022 SRL,synth packaging 00858,SALE,704,VEN. DIN SERVICII PRESTATE,319858,1.0000,3
9900022,SYNTH COMPANY 022 SRL,synth office 00037,SALE,701,VEN. DIN VANZAREA PROD. FINITE,321037,1.0000,6
9900022,SYNTH COMPANY 022 SRL,synth utility 00815,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,309815,0.5000,6
9900022,SYNTH COMPANY 022 SRL,synth fuel 00623,PURCHASE,601,CHELT. CU MATERIILE PRIME,321623,1.0000,3
9900022,SYNTH COMPANY 022 SRL,synth raw material 00851,PURCHASE,607,CHELT. PRIVIND MARFURILE,319851,1.0000,4
9900022,SYNTH COMPANY 022 SRL,synth fuel 00397,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300397,1.0000,7
9900022,SYNTH COMPANY 022 SRL,synth utility 01197,PURCHASE,4426,TVA DEDUCTIBILA,311197,1.0000,2
9900022,SYNTH COMPANY 022 SRL,synth utility 01116,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311116,1.0000,7
9900022,SYNTH COMPANY 022 SRL,synth utility 00846,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319846,1.0000,4
9900022,SYNTH COMPANY 022 SRL,synth maintenance 01110,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",309110,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth retail 00182,PURCHASE,401,FURNIZORI,321182,1.0000,7
9900022,SYNTH COMPANY 022 SRL,synth office 00320,PURCHASE,601,CHELT. CU MATERIILE PRIME,309320,1.0000,5
9900022,SYNTH COMPANY 022 SRL,synth office 00927,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305927,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth maintenance 00966,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",319966,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth raw material 00864,SALE,707,VEN. DIN VANZAREA MARFURILOR,311864,1.0000,2
9900022,SYNTH COMPANY 022 SRL,synth fuel 00985,PURCHASE,371,MARFURI,309985,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth maintenance 00075,PURCHASE,4426,TVA DEDUCTIBILA,309075,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth retail 00694,SALE,704,VEN. DIN SERVICII PRESTATE,300694,1.0000,1
9900022,SYNTH COMPANY 022 SRL,synth raw material 00114,PURCHASE,371,MARFURI,305114,1.0000,1
9900023,SYNTH COMPANY 023 SRL,synth service 00753,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,319753,1.0000,11
9900023,SYNTH COMPANY 023 SRL,synth office 00560,PURCHASE,605,CHELT. CU ENERGIA SI APA,309560,1.0000,7
9900023,SYNTH COMPANY 023 SRL,synth transport 00603,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,305603,1.0000,5
9900023,SYNTH COMPANY 023 SRL,synth office 00702,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",311702,1.0000,9
9900023,SYNTH COMPANY 023 SRL,synth raw material 00198,PURCHASE,401,FURNIZORI,305198,1.0000,3
9900023,SYNTH COMPANY 023 SRL,synth maintenance 00107,PURCHASE,601,CHELT. CU MATERIILE PRIME,300107,1.0000,12
9900023,SYNTH COMPANY 023 SRL,synth fuel 00047,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305047,1.0000,8
9900023,SYNTH COMPANY 023 SRL,synth fuel 00091,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321091,1.0000,2
9900023,SYNTH COMPANY 023 SRL,synth raw material 00174,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,311174,1.0000,2
9900023,SYNTH COMPANY 023 SRL,synth retail 01030,PURCHASE,607,CHELT. PRIVIND MARFURILE,309030,1.0000,9
9900023,SYNTH COMPANY 023 SRL,synth service 01003,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,300003,1.0000,3
9900023,SYNTH COMPANY 023 SRL,synth packaging 00809,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319809,1.0000,4
9900023,SYNTH COMPANY 023 SRL,synth service 00206,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",305206,1.0000,2
9900023,SYNTH COMPANY 023 SRL,synth maintenance 00215,SALE,707,VEN. DIN VANZAREA MARFURILOR,309215,1.0000,3
9900023,SYNTH COMPANY 023 SRL,synth transport 01161,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",321161,1.0000,3
9900023,SYNTH COMPANY 023 SRL,synth retail 00885,SALE,4427,TVA COLECTATA,300885,1.0000,5
9900023,SYNTH COMPANY 023 SRL,synth maintenance 00597,SALE,4427,TVA COLECTATA,300597,1.0000,1
9900023,SYNTH COMPANY 023 SRL,synth maintenance 00158,PURCHASE,601,CHELT. CU MATERIILE PRIME,300158,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth utility 00846,PURCHASE,371,MARFURI,319846,1.0000,4
9900024,SYNTH COMPANY 024 SRL,synth packaging 00790,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321790,1.0000,4
9900024,SYNTH COMPANY 024 SRL,synth utility 00145,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319145,0.5000,4
9900024,SYNTH COMPANY 024 SRL,synth utility 00293,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319293,1.0000,2
9900024,SYNTH COMPANY 024 SRL,synth maintenance 01121,PURCHASE,601,CHELT. CU MATERIILE PRIME,319121,1.0000,6
9900024,SYNTH COMPANY 024 SRL,synth packaging 00905,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319905,1.0000,5
9900024,SYNTH COMPANY 024 SRL,synth utility 00423,SALE,701,VEN. DIN VANZAREA PROD. FINITE,321423,1.0000,2
9900024,SYNTH COMPANY 024 SRL,synth fuel 00481,SALE,707,VEN. DIN VANZAREA MARFURILOR,305481,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth service 00520,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",319520,1.0000,2
9900024,SYNTH COMPANY 024 SRL,synth service 00753,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,319753,1.0000,4
9900024,SYNTH COMPANY 024 SRL,synth office 00147,SALE,4427,TVA COLECTATA,321147,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth packaging 00858,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319858,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth maintenance 01159,PURCHASE,401,FURNIZORI,321159,1.0000,2
9900024,SYNTH COMPANY 024 SRL,synth fuel 00564,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311564,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth maintenance 01018,SALE,4427,TVA COLECTATA,319018,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth fuel 00461,PURCHASE,605,CHELT. CU ENERGIA SI APA,319461,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth maintenance 01084,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,319084,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth packaging 00781,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,300781,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth raw material 00721,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311721,1.0000,1
9900024,SYNTH COMPANY 024 SRL,synth maintenance 00049,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300049,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth transport 00960,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300960,1.0000,6
9900025,SYNTH COMPANY 025 SRL,synth office 00604,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321604,1.0000,3
9900025,SYNTH COMPANY 025 SRL,synth retail 00744,PURCHASE,601,CHELT. CU MATERIILE PRIME,319744,1.0000,5
9900025,SYNTH COMPANY 025 SRL,synth utility 00943,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321943,1.0000,12
9900025,SYNTH COMPANY 025 SRL,synth transport 01132,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",311132,1.0000,3
9900025,SYNTH COMPANY 025 SRL,synth utility 00303,SALE,4427,TVA COLECTATA,309303,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth service 00233,SALE,704,VEN. DIN SERVICII PRESTATE,311233,1.0000,2
9900025,SYNTH COMPANY 025 SRL,synth retail 00070,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,321070,1.0000,6
9900025,SYNTH COMPANY 025 SRL,synth office 00606,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,319606,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth office 01085,PURCHASE,4426,TVA DEDUCTIBILA,311085,1.0000,3
9900025,SYNTH COMPANY 025 SRL,synth office 00296,PURCHASE,605,CHELT. CU ENERGIA SI APA,305296,1.0000,5
9900025,SYNTH COMPANY 025 SRL,synth raw material 01103,PURCHASE,4426,TVA DEDUCTIBILA,311103,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth misc 00826,SALE,4427,TVA COLECTATA,300826,1.0000,8
9900025,SYNTH COMPANY 025 SRL,synth retail 00322,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",309322,1.0000,2
9900025,SYNTH COMPANY 025 SRL,synth service 00389,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,300389,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth transport 00727,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311727,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth transport 00508,PURCHASE,401,FURNIZORI,300508,1.0000,2
9900025,SYNTH COMPANY 025 SRL,synth fuel 00908,SALE,4427,TVA COLECTATA,321908,1.0000,3
9900025,SYNTH COMPANY 025 SRL,synth maintenance 00613,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300613,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth utility 00469,PURCHASE,371,MARFURI,311469,1.0000,1
9900025,SYNTH COMPANY 025 SRL,synth misc 00143,PURCHASE,371,MARFURI,305143,1.0000,3
9900026,SYNTH COMPANY 026 SRL,synth office 00922,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300922,1.0000,9
9900026,SYNTH COMPANY 026 SRL,synth retail 00861,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,321861,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth transport 00832,PURCHASE,601,CHELT. CU MATERIILE PRIME,305832,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth retail 00528,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,309528,1.0000,4
9900026,SYNTH COMPANY 026 SRL,synth packaging 00512,SALE,704,VEN. DIN SERVICII PRESTATE,309512,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth packaging 00636,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309636,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth maintenance 00323,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",309323,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth maintenance 00559,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,321559,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth packaging 00368,PURCHASE,605,CHELT. CU ENERGIA SI APA,319368,1.0000,1
9900026,SYNTH COMPANY 026 SRL,synth utility 00962,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300962,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth retail 00138,PURCHASE,601,CHELT. CU MATERIILE PRIME,300138,1.0000,6
9900027,SYNTH COMPANY 027 SRL,synth utility 00051,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,309051,1.0000,33
9900027,SYNTH COMPANY 027 SRL,synth fuel 01008,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309008,1.0000,10
9900027,SYNTH COMPANY 027 SRL,synth retail 01044,PURCHASE,4426,TVA DEDUCTIBILA,305044,1.0000,8
9900027,SYNTH COMPANY 027 SRL,synth office 00927,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305927,1.0000,2
9900027,SYNTH COMPANY 027 SRL,synth office 01086,SALE,704,VEN. DIN SERVICII PRESTATE,300086,1.0000,4
9900027,SYNTH COMPANY 027 SRL,synth service 00248,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311248,1.0000,8
9900027,SYNTH COMPANY 027 SRL,synth service 00180,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321180,1.0000,7
9900027,SYNTH COMPANY 027 SRL,synth office 00977,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,300977,1.0000,7
9900027,SYNTH COMPANY 027 SRL,synth maintenance 00678,SALE,411,CLIENTI,305678,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth raw material 00558,SALE,707,VEN. DIN VANZAREA MARFURILOR,311558,1.0000,19
9900027,SYNTH COMPANY 027 SRL,synth office 00377,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",309377,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth raw material 00463,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300463,1.0000,4
9900027,SYNTH COMPANY 027 SRL,synth misc 00319,PURCHASE,371,MARFURI,319319,1.0000,3
9900027,SYNTH COMPANY 027 SRL,synth office 00313,SALE,701,VEN. DIN VANZAREA PROD. FINITE,321313,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth retail 00280,SALE,4427,TVA COLECTATA,319280,1.0000,8
9900027,SYNTH COMPANY 027 SRL,synth misc 00301,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",300301,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth maintenance 01171,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300171,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth office 01058,PURCHASE,601,CHELT. CU MATERIILE PRIME,309058,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth packaging 00660,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311660,1.0000,2
9900027,SYNTH COMPANY 027 SRL,synth service 00913,SALE,4427,TVA COLECTATA,311913,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth service 00055,SALE,707,VEN. DIN VANZAREA MARFURILOR,300055,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth packaging 00858,SALE,411,CLIENTI,319858,1.0000,2
9900027,SYNTH COMPANY 027 SRL,synth fuel 00888,SALE,4427,TVA COLECTATA,319888,1.0000,4
9900027,SYNTH COMPANY 027 SRL,synth office 01019,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319019,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth service 00497,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321497,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth service 00632,PURCHASE,4426,TVA DEDUCTIBILA,309632,1.0000,2
9900027,SYNTH COMPANY 027 SRL,synth retail 00610,SALE,411,CLIENTI,311610,1.0000,1
9900027,SYNTH COMPANY 027 SRL,synth office 00169,PURCHASE,371,MARFURI,300169,1.0000,1
9900028,SYNTH COMPANY 028 SRL,synth packaging 00734,PURCHASE,401,FURNIZORI,311734,1.0000,8
9900028,SYNTH COMPANY 028 SRL,synth utility 00445,PURCHASE,371,MARFURI,309445,1.0000,1
9900028,SYNTH COMPANY 028 SRL,synth maintenance 00385,PURCHASE,371,MARFURI,305385,1.0000,1
9900028,SYNTH COMPANY 028 SRL,synth transport 00220,PURCHASE,605,CHELT. CU ENERGIA SI APA,311220,1.0000,1
9900028,SYNTH COMPANY 028 SRL,synth raw material 00677,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319677,1.0000,1
9900028,SYNTH COMPANY 028 SRL,synth retail 01000,PURCHASE,601,CHELT. CU MATERIILE PRIME,319000,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth retail 00744,PURCHASE,601,CHELT. CU MATERIILE PRIME,319744,1.0000,4
9900029,SYNTH COMPANY 029 SRL,synth raw material 00321,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319321,1.0000,8
9900029,SYNTH COMPANY 029 SRL,synth misc 00609,SALE,707,VEN. DIN VANZAREA MARFURILOR,300609,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth transport 00302,SALE,704,VEN. DIN SERVICII PRESTATE,305302,1.0000,2
9900029,SYNTH COMPANY 029 SRL,synth raw material 01059,SALE,4427,TVA COLECTATA,300059,1.0000,3
9900029,SYNTH COMPANY 029 SRL,synth transport 00092,SALE,701,VEN. DIN VANZAREA PROD. FINITE,305092,1.0000,3
9900029,SYNTH COMPANY 029 SRL,synth maintenance 00820,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311820,1.0000,5
9900029,SYNTH COMPANY 029 SRL,synth retail 01030,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309030,1.0000,4
9900029,SYNTH COMPANY 029 SRL,synth office 00796,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305796,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth raw material 00618,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,311618,1.0000,2
9900029,SYNTH COMPANY 029 SRL,synth misc 00668,SALE,411,CLIENTI,311668,0.5000,2
9900029,SYNTH COMPANY 029 SRL,synth utility 01076,PURCHASE,601,CHELT. CU MATERIILE PRIME,321076,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth office 00552,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300552,1.0000,2
9900029,SYNTH COMPANY 029 SRL,synth packaging 00160,SALE,704,VEN. DIN SERVICII PRESTATE,309160,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth fuel 00047,PURCHASE,601,CHELT. CU MATERIILE PRIME,305047,1.0000,6
9900029,SYNTH COMPANY 029 SRL,synth maintenance 00360,PURCHASE,607,CHELT. PRIVIND MARFURILE,309360,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth office 01058,PURCHASE,605,CHELT. CU ENERGIA SI APA,309058,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth service 00060,PURCHASE,607,CHELT. PRIVIND MARFURILE,321060,1.0000,2
9900029,SYNTH COMPANY 029 SRL,synth utility 00801,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305801,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth raw material 00513,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319513,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth fuel 00481,SALE,707,VEN. DIN VANZAREA MARFURILOR,305481,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth packaging 00254,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321254,1.0000,1
9900029,SYNTH COMPANY 029 SRL,synth fuel 00007,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,305007,1.0000,1
9900030,SYNTH COMPANY 030 SRL,synth service 00802,PURCHASE,401,FURNIZORI,321802,1.0000,28
9900030,SYNTH COMPANY 030 SRL,synth service 00101,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,309101,0.5938,32
9900030,SYNTH COMPANY 030 SRL,synth misc 00816,PURCHASE,601,CHELT. CU MATERIILE PRIME,309816,1.0000,1
9900030,SYNTH COMPANY 030 SRL,synth utility 01135,PURCHASE,601,CHELT. CU MATERIILE PRIME,319135,1.0000,1
9900030,SYNTH COMPANY 030 SRL,synth packaging 00783,PURCHASE,607,CHELT. PRIVIND MARFURILE,321783,1.0000,1
9900030,SYNTH COMPANY 030 SRL,synth raw material 00482,SALE,707,VEN. DIN VANZAREA MARFURILOR,309482,1.0000,3
9900030,SYNTH COMPANY 030 SRL,synth fuel 00481,SALE,707,VEN. DIN VANZAREA MARFURILOR,305481,1.0000,3
9900030,SYNTH COMPANY 030 SRL,synth office 00606,PURCHASE,601,CHELT. CU MATERIILE PRIME,319606,1.0000,1
9900030,SYNTH COMPANY 030 SRL,synth maintenance 00276,SALE,411,CLIENTI,319276,1.0000,4
9900030,SYNTH COMPANY 030 SRL,synth service 00787,SALE,704,VEN. DIN SERVICII PRESTATE,311787,1.0000,2
9900030,SYNTH COMPANY 030 SRL,synth misc 00953,SALE,411,CLIENTI,319953,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth misc 00404,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,311404,1.0000,19
9900031,SYNTH COMPANY 031 SRL,synth raw material 00767,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",309767,1.0000,16
9900031,SYNTH COMPANY 031 SRL,synth raw material 00349,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300349,1.0000,13
9900031,SYNTH COMPANY 031 SRL,synth office 00010,SALE,707,VEN. DIN VANZAREA MARFURILOR,311010,1.0000,32
9900031,SYNTH COMPANY 031 SRL,synth fuel 00732,PURCHASE,371,MARFURI,319732,1.0000,10
9900031,SYNTH COMPANY 031 SRL,synth utility 00962,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,309962,1.0000,17
9900031,SYNTH COMPANY 031 SRL,synth utility 00846,PURCHASE,371,MARFURI,319846,1.0000,7
9900031,SYNTH COMPANY 031 SRL,synth service 00341,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,321341,1.0000,18
9900031,SYNTH COMPANY 031 SRL,synth misc 00181,PURCHASE,601,CHELT. CU MATERIILE PRIME,321181,1.0000,7
9900031,SYNTH COMPANY 031 SRL,synth maintenance 01150,PURCHASE,607,CHELT. PRIVIND MARFURILE,309150,1.0000,11
9900031,SYNTH COMPANY 031 SRL,synth office 01085,PURCHASE,4426,TVA DEDUCTIBILA,311085,1.0000,9
9900031,SYNTH COMPANY 031 SRL,synth utility 00551,PURCHASE,601,CHELT. CU MATERIILE PRIME,305551,1.0000,12
9900031,SYNTH COMPANY 031 SRL,synth service 00268,PURCHASE,601,CHELT. CU MATERIILE PRIME,311268,1.0000,6
9900031,SYNTH COMPANY 031 SRL,synth packaging 00648,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,305648,1.0000,48
9900031,SYNTH COMPANY 031 SRL,synth packaging 00462,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",305462,1.0000,5
9900031,SYNTH COMPANY 031 SRL,synth office 00006,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,319006,1.0000,11
9900031,SYNTH COMPANY 031 SRL,synth service 00137,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,319137,1.0000,3
9900031,SYNTH COMPANY 031 SRL,synth transport 01066,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311066,1.0000,18
9900031,SYNTH COMPANY 031 SRL,synth transport 00957,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,319957,1.0000,2
